date_sick_year,date_sick_biweek,province,cases,date_delivered_year,date_delivered_biweek
2014,23,19,12,2014,26
2014,23,20,36,2014,26
2014,23,20,1,2015,9
2014,23,21,1,2015,2
2014,23,21,12,2015,9
2014,23,21,6,2015,1
2014,23,21,80,2014,26
2014,23,22,3,2015,9
2014,23,22,1,2015,1
2014,23,22,33,2014,26
2014,23,23,1,2014,26
2014,23,24,25,2014,26
2014,23,25,3,2015,9
2014,23,25,3,2014,26
2014,23,25,2,2015,1
2014,23,26,2,2015,9
2014,23,26,5,2014,26
2014,23,27,5,2014,26
2014,23,27,1,2015,9
2014,23,30,45,2014,26
2014,23,30,1,2015,9
2014,23,30,2,2014,23
2014,23,31,2,2015,9
2014,23,31,1,2015,1
2014,23,31,17,2014,26
2014,23,32,1,2015,9
2014,23,32,2,2015,2
2014,23,32,20,2014,26
2014,23,33,18,2014,26
2014,23,33,1,2015,9
2014,23,34,10,2014,26
2014,23,35,1,2015,9
2014,23,35,1,2015,1
2014,23,35,6,2014,26
2014,23,36,28,2014,26
2014,23,37,8,2014,26
2014,23,38,1,2014,26
2014,23,38,2,2015,9
2014,23,39,2,2014,26
2014,23,40,7,2014,26
2014,23,41,1,2014,26
2014,23,42,8,2014,26
2014,23,43,2,2014,26
2014,23,44,10,2014,26
2014,23,45,9,2014,26
2014,23,46,5,2014,26
2014,23,47,2,2014,26
2014,23,48,1,2014,26
2014,23,50,17,2014,26
2014,23,50,2,2015,9
2014,23,51,1,2014,26
2014,23,52,5,2014,26
2014,23,53,2,2014,26
2014,23,54,4,2014,26
2014,23,56,2,2014,26
2014,23,57,21,2014,26
2014,23,58,4,2015,1
2014,23,58,11,2014,26
2014,23,58,1,2015,9
2014,23,60,28,2014,26
2014,23,60,1,2014,23
2014,23,60,1,2015,9
2014,23,61,15,2014,26
2014,23,61,5,2015,2
2014,23,61,5,2014,23
2014,23,62,2,2014,23
2014,23,62,12,2014,26
2014,23,63,24,2014,26
2014,23,63,2,2015,9
2014,23,64,3,2014,26
2014,23,65,1,2015,9
2014,23,65,4,2014,26
2014,23,66,4,2015,9
2014,23,66,8,2014,26
2014,23,66,1,2015,1
2014,23,67,1,2015,9
2014,23,67,3,2014,26
2014,23,70,10,2015,9
2014,23,70,59,2014,26
2014,23,70,13,2015,2
2014,23,71,20,2014,26
2014,23,72,17,2014,26
2014,23,72,1,2015,9
2014,23,73,68,2014,26
2014,23,73,3,2015,9
2014,23,74,6,2015,9
2014,23,74,31,2014,26
2014,23,75,11,2014,26
2014,23,76,1,2015,2
2014,23,76,3,2015,1
2014,23,76,2,2015,9
2014,23,76,53,2014,26
2014,23,77,3,2014,23
2014,23,77,20,2014,26
2014,23,80,13,2015,9
2014,23,80,36,2015,1
2014,23,80,145,2014,26
2014,23,81,1,2015,1
2014,23,81,2,2015,9
2014,23,81,33,2014,26
2014,23,82,1,2015,9
2014,23,83,10,2014,26
2014,23,83,1,2015,9
2014,23,84,22,2014,26
2014,23,84,1,2015,9
2014,23,85,2,2014,26
2014,23,85,1,2015,9
2014,23,86,31,2014,26
2014,23,90,35,2014,26
2014,23,90,1,2014,23
2014,23,90,1,2015,9
2014,23,91,6,2014,26
2014,23,92,1,2015,2
2014,23,92,25,2014,26
2014,23,93,1,2015,9
2014,23,93,32,2014,26
2014,23,94,2,2015,9
2014,23,94,63,2014,26
2014,23,95,29,2014,26
2014,23,96,67,2014,26
2014,23,96,2,2014,23
2014,23,96,4,2015,9
2014,24,10,402,2014,26
2014,24,10,23,2015,1
2014,24,11,2,2015,2
2014,24,11,1,2015,9
2014,24,11,52,2014,26
2014,24,11,14,2015,1
2014,24,12,26,2014,26
2014,24,12,2,2015,9
2014,24,13,3,2015,2
2014,24,13,14,2014,26
2014,24,14,26,2014,26
2014,24,15,2,2015,9
2014,24,15,7,2014,26
2014,24,16,1,2015,9
2014,24,16,30,2014,26
2014,24,18,7,2014,26
2014,24,19,19,2014,26
2014,24,20,19,2014,26
2014,24,20,23,2015,2
2014,24,20,1,2015,9
2014,24,21,53,2014,26
2014,24,21,5,2015,1
2014,24,21,2,2015,2
2014,24,21,8,2015,9
2014,24,22,4,2015,2
2014,24,22,1,2015,9
2014,24,22,25,2014,26
2014,24,22,4,2015,1
2014,24,23,5,2014,26
2014,24,23,1,2015,9
2014,24,24,29,2014,26
2014,24,25,8,2014,26
2014,24,25,1,2015,9
2014,24,26,1,2014,26
2014,24,27,3,2015,1
2014,24,27,1,2014,26
2014,24,27,4,2015,9
2014,24,30,4,2015,2
2014,24,30,38,2014,26
2014,24,30,1,2015,1
2014,24,31,1,2015,1
2014,24,31,11,2014,26
2014,24,32,4,2015,2
2014,24,32,5,2014,26
2014,24,32,2,2015,9
2014,24,33,9,2014,26
2014,24,33,1,2015,9
2014,24,34,15,2014,26
2014,24,34,1,2015,1
2014,24,35,4,2015,1
2014,24,35,1,2014,26
2014,24,36,1,2015,9
2014,24,36,25,2014,26
2014,24,37,5,2014,26
2014,24,40,14,2014,26
2014,24,42,3,2014,26
2014,24,43,4,2015,2
2014,24,44,8,2014,26
2014,24,44,3,2015,1
2014,24,45,5,2014,26
2014,24,45,3,2015,1
2014,24,46,1,2014,26
2014,24,47,1,2014,26
2014,24,48,1,2014,26
2014,24,49,1,2014,26
2014,24,50,1,2015,9
2014,24,50,14,2014,26
2014,24,51,2,2014,26
2014,24,52,5,2014,26
2014,24,53,2,2014,26
2014,24,53,1,2015,1
2014,24,54,4,2014,26
2014,24,55,1,2014,26
2014,24,56,3,2014,26
2014,24,56,1,2015,2
2014,24,57,22,2014,26
2014,24,58,4,2015,1
2014,24,58,1,2015,9
2014,24,60,3,2015,9
2014,24,60,18,2014,26
2014,24,61,10,2014,26
2014,24,61,4,2015,2
2014,24,62,10,2014,26
2014,24,63,2,2015,1
2014,24,63,25,2014,26
2014,24,64,8,2014,26
2014,24,65,5,2014,26
2014,24,66,9,2014,26
2014,24,66,2,2015,9
2014,24,67,7,2014,26
2014,24,67,1,2015,9
2014,24,70,14,2015,1
2014,24,70,19,2015,2
2014,24,70,3,2015,9
2014,24,70,27,2014,26
2014,24,71,16,2014,26
2014,24,72,7,2014,26
2014,24,72,6,2015,2
2014,24,72,3,2015,9
2014,24,73,2,2015,9
2014,24,73,67,2014,26
2014,24,74,34,2014,26
2014,24,74,9,2015,9
2014,24,75,1,2015,9
2014,24,75,11,2014,26
2014,24,76,4,2015,2
2014,24,76,37,2014,26
2014,24,76,1,2015,9
2014,24,77,14,2014,26
2014,24,77,2,2015,9
2014,24,80,85,2014,26
2014,24,80,12,2015,9
2014,24,80,2,2015,2
2014,24,80,25,2015,1
2014,24,81,28,2014,26
2014,24,81,9,2015,1
2014,24,83,14,2014,26
2014,24,84,1,2015,9
2014,24,84,20,2014,26
2014,24,84,2,2015,1
2014,24,85,3,2014,26
2014,24,86,13,2014,26
2014,24,90,55,2014,26
2014,24,91,2,2014,26
2014,24,91,2,2015,2
2014,24,91,1,2015,9
2014,24,92,1,2015,1
2014,24,92,1,2015,9
2014,24,92,10,2014,26
2014,24,93,1,2015,9
2014,24,93,43,2014,26
2014,24,94,2,2015,9
2014,24,94,19,2014,26
2014,24,94,17,2015,2
2014,24,95,1,2015,1
2014,24,95,10,2014,26
2014,24,96,2,2015,9
2014,24,96,7,2015,2
2014,24,96,55,2014,26
2014,25,10,141,2015,1
2014,25,10,240,2014,26
2014,25,11,5,2015,2
2014,25,11,16,2014,26
2014,25,11,46,2015,1
2014,25,11,7,2015,9
2014,25,12,19,2014,26
2014,25,12,9,2015,1
2014,25,12,3,2015,9
2014,25,13,1,2015,1
2014,25,13,19,2014,26
2014,25,13,8,2015,2
2014,25,14,5,2014,26
2014,25,14,7,2015,1
2014,25,15,5,2015,9
2014,25,15,4,2015,1
2014,25,16,10,2014,26
2014,25,16,8,2015,1
2014,25,16,5,2015,9
2014,25,18,4,2014,26
2014,25,18,1,2015,1
2014,25,19,11,2014,26
2014,25,19,1,2015,2
2014,25,20,16,2015,2
2014,25,20,25,2014,26
2014,25,21,2,2015,2
2014,25,21,42,2014,26
2014,25,21,23,2015,1
2014,25,21,10,2015,9
2014,25,22,5,2015,9
2014,25,22,8,2014,26
2014,25,22,20,2015,1
2014,25,22,3,2015,2
2014,25,23,1,2015,9
2014,25,23,1,2015,1
2014,25,24,7,2015,9
2014,25,24,3,2014,26
2014,25,25,1,2014,26
2014,25,25,2,2015,1
2014,25,27,1,2015,1
2014,25,27,1,2014,26
2014,25,30,1,2015,2
2014,25,30,4,2015,9
2014,25,30,3,2015,1
2014,25,30,34,2014,26
2014,25,31,5,2014,26
2014,25,32,4,2014,26
2014,25,32,3,2015,2
2014,25,33,1,2015,2
2014,25,33,6,2014,26
2014,25,33,5,2015,1
2014,25,34,4,2015,1
2014,25,34,7,2014,26
2014,25,35,1,2015,9
2014,25,35,1,2015,1
2014,25,36,2,2015,9
2014,25,36,16,2014,26
2014,25,37,4,2015,1
2014,25,39,3,2014,26
2014,25,40,10,2014,26
2014,25,41,1,2015,9
2014,25,42,1,2015,9
2014,25,43,1,2014,26
2014,25,44,7,2014,26
2014,25,44,3,2015,1
2014,25,45,3,2015,1
2014,25,46,2,2014,26
2014,25,46,1,2015,1
2014,25,47,1,2014,26
2014,25,48,2,2015,1
2014,25,50,2,2014,26
2014,25,50,1,2015,2
2014,25,50,6,2015,1
2014,25,50,4,2015,9
2014,25,52,2,2014,26
2014,25,53,2,2014,26
2014,25,54,2,2014,26
2014,25,55,1,2014,26
2014,25,56,3,2014,26
2014,25,57,2,2015,1
2014,25,57,11,2014,26
2014,25,58,2,2015,1
2014,25,58,1,2015,9
2014,25,60,18,2014,26
2014,25,60,3,2015,1
2014,25,61,4,2014,26
2014,25,61,4,2015,2
2014,25,61,1,2015,1
2014,25,62,6,2014,26
2014,25,63,10,2014,26
2014,25,63,17,2015,1
2014,25,64,1,2015,9
2014,25,64,3,2014,26
2014,25,65,3,2014,26
2014,25,66,2,2014,26
2014,25,66,3,2015,9
2014,25,66,1,2015,1
2014,25,67,3,2014,26
2014,25,67,1,2015,9
2014,25,70,29,2015,1
2014,25,70,16,2015,2
2014,25,70,18,2014,26
2014,25,70,10,2015,9
2014,25,71,14,2014,26
2014,25,72,20,2015,2
2014,25,72,2,2014,26
2014,25,73,46,2014,26
2014,25,73,3,2015,9
2014,25,73,12,2015,1
2014,25,74,9,2014,26
2014,25,74,29,2015,9
2014,25,75,11,2014,26
2014,25,75,2,2015,9
2014,25,76,3,2015,2
2014,25,76,1,2015,9
2014,25,76,6,2015,1
2014,25,76,31,2014,26
2014,25,77,3,2015,9
2014,25,77,5,2015,1
2014,25,77,25,2014,26
2014,25,80,50,2015,1
2014,25,80,25,2015,9
2014,25,80,36,2014,26
2014,25,81,31,2015,1
2014,25,82,1,2015,2
2014,25,83,6,2014,26
2014,25,83,1,2015,9
2014,25,83,3,2015,1
2014,25,84,10,2014,26
2014,25,84,4,2015,9
2014,25,84,8,2015,1
2014,25,85,3,2015,1
2014,25,85,2,2014,26
2014,25,86,1,2015,9
2014,25,86,19,2014,26
2014,25,86,1,2015,1
2014,25,90,42,2014,26
2014,25,90,15,2015,1
2014,25,90,2,2015,9
2014,25,91,5,2015,2
2014,25,92,10,2015,1
2014,25,92,1,2015,9
2014,25,92,1,2014,26
2014,25,93,1,2015,1
2014,25,93,34,2014,26
2014,25,94,31,2015,2
2014,25,94,1,2015,9
2014,25,95,7,2014,26
2014,25,95,11,2015,1
2014,25,96,24,2014,26
2014,25,96,7,2015,1
2014,25,96,1,2015,2
2014,26,10,28,2015,1
2014,26,11,1,2015,9
2014,26,11,36,2015,2
2014,26,11,10,2015,1
2014,26,12,1,2014,26
2014,26,12,8,2015,1
2014,26,12,4,2015,9
2014,26,12,3,2015,2
2014,26,13,2,2014,26
2014,26,13,15,2015,1
2014,26,13,8,2015,2
2014,26,13,2,2015,9
2014,26,14,1,2015,2
2014,26,14,4,2015,9
2014,26,14,2,2015,1
2014,26,15,4,2015,1
2014,26,16,9,2015,9
2014,26,16,5,2015,1
2014,26,16,1,2015,2
2014,26,19,6,2015,1
2014,26,19,4,2015,2
2014,26,20,30,2015,2
2014,26,21,3,2015,9
2014,26,21,29,2015,1
2014,26,21,24,2015,2
2014,26,22,7,2015,2
2014,26,22,6,2015,9
2014,26,22,14,2015,1
2014,26,23,2,2015,9
2014,26,23,1,2015,2
2014,26,24,2,2015,9
2014,26,25,4,2015,1
2014,26,25,2,2015,2
2014,26,26,2,2015,2
2014,26,26,2,2015,1
2014,26,30,5,2015,9
2014,26,30,5,2015,1
2014,26,30,9,2015,2
2014,26,30,2,2014,26
2014,26,31,1,2015,2
2014,26,32,4,2015,2
2014,26,33,3,2015,1
2014,26,33,1,2015,2
2014,26,35,1,2015,2
2014,26,35,1,2015,1
2014,26,36,2,2015,9
2014,26,36,1,2014,26
2014,26,36,8,2015,1
2014,26,37,1,2015,2
2014,26,37,3,2015,1
2014,26,40,2,2015,2
2014,26,43,1,2015,1
2014,26,43,1,2015,2
2014,26,44,1,2015,1
2014,26,44,2,2014,26
2014,26,45,4,2015,2
2014,26,45,4,2015,1
2014,26,46,1,2015,1
2014,26,47,1,2015,1
2014,26,50,2,2015,1
2014,26,50,1,2015,9
2014,26,50,5,2015,2
2014,26,51,1,2015,1
2014,26,52,2,2015,1
2014,26,53,2,2015,1
2014,26,54,1,2015,1
2014,26,54,2,2015,9
2014,26,54,1,2015,2
2014,26,56,1,2015,9
2014,26,56,2,2015,2
2014,26,57,1,2014,26
2014,26,57,3,2015,1
2014,26,60,1,2015,9
2014,26,60,6,2015,1
2014,26,60,3,2015,2
2014,26,61,1,2014,26
2014,26,61,6,2015,1
2014,26,61,1,2015,2
2014,26,62,1,2015,1
2014,26,62,1,2015,2
2014,26,62,1,2015,9
2014,26,63,10,2015,1
2014,26,64,2,2015,2
2014,26,64,2,2015,1
2014,26,65,1,2015,1
2014,26,66,1,2015,1
2014,26,67,7,2015,1
2014,26,67,1,2015,2
2014,26,70,7,2015,9
2014,26,70,9,2015,1
2014,26,70,17,2015,2
2014,26,71,2,2014,26
2014,26,72,6,2015,2
2014,26,72,2,2015,9
2014,26,73,39,2015,1
2014,26,73,2,2015,9
2014,26,73,8,2015,2
2014,26,74,40,2015,9
2014,26,74,1,2015,2
2014,26,75,5,2015,1
2014,26,75,1,2015,9
2014,26,75,1,2015,2
2014,26,76,5,2015,9
2014,26,76,9,2015,2
2014,26,76,8,2015,1
2014,26,77,1,2014,26
2014,26,77,9,2015,9
2014,26,77,2,2015,2
2014,26,77,5,2015,1
2014,26,80,6,2015,2
2014,26,80,18,2015,9
2014,26,80,29,2015,1
2014,26,81,2,2015,2
2014,26,81,14,2015,1
2014,26,81,2,2015,9
2014,26,82,3,2015,2
2014,26,82,2,2015,9
2014,26,83,2,2015,1
2014,26,83,4,2015,2
2014,26,84,11,2015,1
2014,26,84,8,2015,9
2014,26,85,1,2015,9
2014,26,86,1,2015,9
2014,26,86,5,2015,1
2014,26,90,2,2015,9
2014,26,90,59,2015,1
2014,26,91,4,2015,2
2014,26,92,18,2015,9
2014,26,93,2,2014,26
2014,26,93,13,2015,1
2014,26,93,12,2015,2
2014,26,94,31,2015,2
2014,26,95,1,2015,1
2014,26,95,8,2015,2
2014,26,96,11,2015,1
2014,26,96,7,2015,2
2014,26,96,2,2015,9
2015,1,10,9,2015,7
2015,1,10,3,2015,6
2015,1,10,256,2015,4
2015,1,10,2,2015,5
2015,1,10,17,2015,3
2015,1,11,19,2015,4
2015,1,11,1,2015,15
2015,1,11,11,2015,7
2015,1,11,26,2015,2
2015,1,11,2,2015,9
2015,1,11,2,2015,5
2015,1,12,1,2015,15
2015,1,12,1,2015,4
2015,1,12,14,2015,2
2015,1,12,1,2015,19
2015,1,13,1,2015,8
2015,1,13,7,2015,3
2015,1,13,4,2015,5
2015,1,13,1,2015,2
2015,1,14,7,2015,3
2015,1,14,10,2015,2
2015,1,14,1,2015,4
2015,1,15,4,2015,3
2015,1,15,5,2015,2
2015,1,16,4,2015,3
2015,1,16,12,2015,2
2015,1,16,1,2015,6
2015,1,18,4,2015,2
2015,1,18,3,2015,3
2015,1,19,2,2015,3
2015,1,19,7,2015,2
2015,1,20,47,2015,3
2015,1,20,1,2015,15
2015,1,20,2,2015,4
2015,1,20,1,2015,17
2015,1,20,2,2015,2
2015,1,21,3,2015,15
2015,1,21,56,2015,3
2015,1,21,2,2016,10
2015,1,21,17,2015,2
2015,1,21,1,2015,6
2015,1,21,1,2015,4
2015,1,22,1,2015,15
2015,1,22,12,2015,2
2015,1,22,2,2015,9
2015,1,22,2,2015,14
2015,1,22,6,2015,5
2015,1,22,2,2015,3
2015,1,22,2,2015,4
2015,1,23,2,2015,4
2015,1,23,3,2015,2
2015,1,23,2,2015,3
2015,1,24,1,2015,2
2015,1,24,1,2015,7
2015,1,24,4,2015,3
2015,1,25,1,2015,8
2015,1,25,3,2015,5
2015,1,25,2,2015,3
2015,1,25,2,2015,6
2015,1,25,2,2016,10
2015,1,25,1,2015,2
2015,1,25,1,2015,10
2015,1,25,1,2015,4
2015,1,26,1,2015,3
2015,1,26,1,2015,7
2015,1,27,1,2015,18
2015,1,27,3,2015,2
2015,1,30,1,2015,5
2015,1,30,5,2015,3
2015,1,30,1,2015,11
2015,1,30,1,2015,10
2015,1,30,14,2015,2
2015,1,31,1,2015,3
2015,1,32,1,2015,9
2015,1,32,1,2015,4
2015,1,32,1,2015,5
2015,1,32,2,2015,3
2015,1,33,2,2015,14
2015,1,33,3,2015,2
2015,1,34,2,2015,2
2015,1,34,9,2015,4
2015,1,35,4,2015,3
2015,1,35,1,2015,2
2015,1,36,7,2015,3
2015,1,36,5,2015,5
2015,1,36,1,2015,4
2015,1,36,3,2015,7
2015,1,37,1,2015,2
2015,1,38,2,2016,1
2015,1,40,1,2016,10
2015,1,40,1,2015,2
2015,1,40,1,2015,14
2015,1,41,1,2015,2
2015,1,44,1,2015,2
2015,1,45,2,2015,2
2015,1,45,1,2015,4
2015,1,45,5,2015,3
2015,1,46,2,2015,2
2015,1,48,1,2015,3
2015,1,48,1,2015,12
2015,1,48,1,2015,4
2015,1,50,3,2015,2
2015,1,50,1,2015,4
2015,1,50,1,2015,19
2015,1,50,1,2015,3
2015,1,52,1,2015,2
2015,1,52,1,2015,14
2015,1,53,1,2015,2
2015,1,53,1,2015,3
2015,1,57,3,2015,2
2015,1,58,1,2015,14
2015,1,58,1,2015,25
2015,1,58,2,2015,23
2015,1,60,1,2015,4
2015,1,60,6,2015,2
2015,1,61,1,2015,3
2015,1,61,6,2015,2
2015,1,62,3,2015,4
2015,1,62,1,2015,2
2015,1,63,1,2015,5
2015,1,63,3,2015,3
2015,1,63,7,2015,2
2015,1,64,2,2015,2
2015,1,65,1,2015,2
2015,1,66,1,2015,2
2015,1,67,2,2015,2
2015,1,70,15,2015,3
2015,1,70,1,2015,8
2015,1,70,11,2015,4
2015,1,70,15,2015,2
2015,1,70,1,2015,15
2015,1,71,2,2015,6
2015,1,71,2,2015,19
2015,1,71,3,2015,3
2015,1,71,5,2015,5
2015,1,72,1,2015,4
2015,1,72,1,2015,14
2015,1,72,9,2015,3
2015,1,73,1,2015,6
2015,1,73,2,2015,8
2015,1,73,2,2015,15
2015,1,73,11,2015,3
2015,1,73,45,2015,2
2015,1,73,2,2016,10
2015,1,74,12,2015,3
2015,1,74,1,2015,9
2015,1,74,4,2015,4
2015,1,74,3,2015,6
2015,1,74,24,2015,2
2015,1,75,1,2015,19
2015,1,75,1,2015,5
2015,1,75,1,2015,3
2015,1,75,12,2015,2
2015,1,76,14,2015,2
2015,1,76,2,2015,9
2015,1,76,1,2015,5
2015,1,76,7,2015,3
2015,1,77,2,2015,3
2015,1,77,3,2015,2
2015,1,77,2,2015,14
2015,1,80,7,2015,2
2015,1,80,15,2015,5
2015,1,80,48,2015,3
2015,1,80,2,2015,4
2015,1,80,1,2015,18
2015,1,80,8,2015,7
2015,1,81,6,2015,3
2015,1,81,21,2015,2
2015,1,81,1,2015,23
2015,1,81,4,2015,4
2015,1,82,4,2015,6
2015,1,82,11,2016,10
2015,1,82,1,2015,3
2015,1,82,2,2015,5
2015,1,83,6,2015,3
2015,1,83,6,2015,2
2015,1,84,1,2015,17
2015,1,84,1,2015,3
2015,1,84,14,2015,2
2015,1,84,2,2015,4
2015,1,85,2,2015,3
2015,1,85,3,2015,2
2015,1,86,8,2015,2
2015,1,86,7,2015,3
2015,1,86,1,2015,9
2015,1,86,1,2015,5
2015,1,86,1,2015,4
2015,1,90,42,2015,2
2015,1,90,5,2015,4
2015,1,90,16,2015,3
2015,1,91,3,2015,2
2015,1,92,8,2015,3
2015,1,92,1,2015,2
2015,1,93,1,2015,4
2015,1,93,4,2015,3
2015,1,93,16,2015,2
2015,1,94,4,2015,6
2015,1,94,16,2015,2
2015,1,94,11,2015,3
2015,1,95,1,2015,2
2015,1,95,2,2015,3
2015,1,96,5,2015,3
2015,1,96,8,2015,2
2015,1,96,1,2016,10
2015,1,96,1,2015,4
2015,2,10,2,2015,15
2015,2,10,16,2015,7
2015,2,10,6,2015,5
2015,2,10,2,2015,8
2015,2,10,240,2015,4
2015,2,10,1,2016,1
2015,2,10,12,2015,6
2015,2,11,4,2015,6
2015,2,11,16,2015,7
2015,2,11,4,2015,9
2015,2,11,1,2015,2
2015,2,11,8,2015,5
2015,2,11,30,2015,4
2015,2,12,2,2015,7
2015,2,12,1,2015,5
2015,2,12,7,2015,4
2015,2,13,9,2015,3
2015,2,13,1,2015,5
2015,2,14,13,2015,4
2015,2,14,1,2015,3
2015,2,15,2,2015,3
2015,2,15,4,2015,4
2015,2,16,16,2015,3
2015,2,16,2,2015,4
2015,2,18,2,2015,3
2015,2,19,4,2015,4
2015,2,19,9,2015,3
2015,2,20,9,2015,3
2015,2,20,9,2015,7
2015,2,20,1,2015,8
2015,2,20,26,2015,4
2015,2,21,2,2015,5
2015,2,21,3,2015,15
2015,2,21,1,2016,10
2015,2,21,42,2015,3
2015,2,21,1,2015,4
2015,2,22,5,2015,3
2015,2,22,1,2015,14
2015,2,22,1,2015,9
2015,2,22,1,2015,6
2015,2,22,1,2015,4
2015,2,23,2,2015,3
2015,2,23,1,2015,5
2015,2,23,8,2015,4
2015,2,23,1,2015,15
2015,2,24,3,2015,3
2015,2,24,1,2015,7
2015,2,24,4,2015,4
2015,2,25,2,2015,4
2015,2,25,1,2015,11
2015,2,25,2,2015,5
2015,2,25,3,2015,8
2015,2,25,2,2015,6
2015,2,25,1,2015,10
2015,2,25,1,2015,3
2015,2,26,1,2015,5
2015,2,26,1,2016,10
2015,2,26,1,2015,4
2015,2,26,2,2015,7
2015,2,27,4,2015,18
2015,2,27,1,2015,3
2015,2,30,1,2015,9
2015,2,30,12,2015,3
2015,2,30,4,2015,4
2015,2,31,1,2015,4
2015,2,31,1,2015,20
2015,2,31,1,2015,3
2015,2,32,2,2015,5
2015,2,32,1,2015,3
2015,2,33,1,2015,4
2015,2,33,1,2015,14
2015,2,33,3,2015,3
2015,2,34,6,2015,4
2015,2,35,1,2015,3
2015,2,35,1,2015,19
2015,2,35,2,2015,4
2015,2,36,1,2016,1
2015,2,36,2,2015,3
2015,2,36,4,2015,4
2015,2,37,1,2015,3
2015,2,38,1,2015,3
2015,2,41,1,2016,10
2015,2,44,2,2015,3
2015,2,45,1,2015,3
2015,2,46,1,2015,3
2015,2,47,1,2015,4
2015,2,48,2,2015,5
2015,2,50,4,2015,4
2015,2,50,4,2015,3
2015,2,50,1,2015,19
2015,2,52,1,2015,4
2015,2,53,1,2015,3
2015,2,54,1,2015,3
2015,2,57,2,2015,3
2015,2,57,1,2015,14
2015,2,57,1,2016,10
2015,2,58,1,2015,23
2015,2,58,2,2015,3
2015,2,58,1,2015,17
2015,2,58,2,2015,14
2015,2,60,4,2015,3
2015,2,60,1,2015,2
2015,2,60,6,2015,4
2015,2,61,1,2015,3
2015,2,61,1,2015,4
2015,2,62,1,2015,5
2015,2,62,1,2015,3
2015,2,63,9,2015,4
2015,2,63,7,2015,3
2015,2,63,1,2015,14
2015,2,65,4,2015,3
2015,2,66,1,2015,5
2015,2,67,1,2015,3
2015,2,70,9,2015,3
2015,2,70,11,2015,4
2015,2,70,3,2015,8
2015,2,70,1,2015,6
2015,2,70,3,2015,5
2015,2,71,1,2015,17
2015,2,71,5,2015,19
2015,2,71,7,2015,5
2015,2,71,1,2015,16
2015,2,71,1,2015,3
2015,2,71,1,2015,4
2015,2,71,1,2015,9
2015,2,72,2,2015,4
2015,2,72,4,2015,3
2015,2,73,1,2016,10
2015,2,73,13,2015,4
2015,2,73,28,2015,3
2015,2,73,3,2015,15
2015,2,74,6,2015,4
2015,2,74,7,2015,3
2015,2,74,1,2015,8
2015,2,74,4,2015,5
2015,2,75,3,2015,3
2015,2,75,1,2015,5
2015,2,76,4,2015,3
2015,2,76,21,2015,4
2015,2,76,1,2015,19
2015,2,76,1,2015,6
2015,2,77,5,2015,4
2015,2,77,5,2015,3
2015,2,77,1,2015,14
2015,2,77,1,2015,5
2015,2,80,22,2015,5
2015,2,80,17,2015,3
2015,2,80,2,2015,7
2015,2,80,2,2015,17
2015,2,80,18,2015,4
2015,2,81,1,2015,3
2015,2,81,6,2015,23
2015,2,81,2,2015,5
2015,2,81,19,2015,4
2015,2,82,2,2015,5
2015,2,82,6,2016,10
2015,2,82,1,2015,6
2015,2,82,1,2015,8
2015,2,83,7,2015,4
2015,2,83,2,2015,3
2015,2,84,13,2015,3
2015,2,84,4,2015,4
2015,2,85,1,2015,5
2015,2,85,5,2015,4
2015,2,85,2,2015,3
2015,2,85,1,2015,6
2015,2,86,6,2015,3
2015,2,86,4,2015,4
2015,2,90,4,2015,3
2015,2,90,38,2015,4
2015,2,91,1,2015,5
2015,2,91,2,2015,3
2015,2,92,1,2015,18
2015,2,92,8,2015,4
2015,2,92,2,2015,3
2015,2,93,19,2015,3
2015,2,94,3,2015,6
2015,2,94,17,2015,3
2015,2,94,6,2015,4
2015,2,95,3,2015,4
2015,2,95,2,2015,3
2015,2,95,1,2016,10
2015,2,96,1,2015,23
2015,2,96,11,2015,3
2015,2,96,1,2015,6
2015,2,96,2,2015,4
2015,3,10,2,2015,8
2015,3,10,4,2015,9
2015,3,10,70,2015,6
2015,3,10,99,2015,5
2015,3,10,9,2015,7
2015,3,10,68,2015,4
2015,3,11,14,2015,4
2015,3,11,9,2015,6
2015,3,11,14,2015,9
2015,3,11,33,2015,5
2015,3,11,1,2016,10
2015,3,12,1,2015,6
2015,3,12,1,2015,10
2015,3,12,11,2015,5
2015,3,12,1,2015,15
2015,3,12,1,2015,7
2015,3,13,12,2015,5
2015,3,13,2,2015,4
2015,3,14,1,2015,5
2015,3,14,5,2015,4
2015,3,15,1,2015,5
2015,3,15,10,2015,4
2015,3,16,10,2015,4
2015,3,16,22,2015,5
2015,3,18,6,2015,4
2015,3,18,2,2015,5
2015,3,19,3,2015,5
2015,3,19,5,2015,4
2015,3,20,1,2015,12
2015,3,20,9,2015,4
2015,3,20,1,2015,17
2015,3,20,3,2015,19
2015,3,20,3,2015,15
2015,3,20,2,2016,10
2015,3,20,13,2015,5
2015,3,20,2,2015,7
2015,3,21,4,2016,10
2015,3,21,2,2015,14
2015,3,21,9,2015,5
2015,3,21,1,2015,6
2015,3,21,27,2015,4
2015,3,21,1,2015,15
2015,3,21,1,2015,7
2015,3,22,2,2015,14
2015,3,22,3,2015,6
2015,3,22,2,2015,5
2015,3,22,9,2015,4
2015,3,22,1,2015,15
2015,3,23,2,2015,7
2015,3,23,2,2015,4
2015,3,23,4,2015,5
2015,3,24,5,2015,5
2015,3,24,2,2015,4
2015,3,25,1,2015,4
2015,3,25,1,2015,10
2015,3,25,4,2015,5
