province,year,biweek,date_sick,cases
72,2008,12,2008-06-04,38
72,2008,13,2008-06-18,36
72,2008,14,2008-07-02,26
72,2008,15,2008-07-16,36
72,2008,16,2008-07-30,40
72,2008,17,2008-08-13,61
72,2008,18,2008-08-27,51
72,2008,19,2008-09-10,36
72,2008,20,2008-09-24,39
72,2008,21,2008-10-08,35
72,2008,22,2008-10-22,44
72,2008,23,2008-11-05,31
72,2008,24,2008-11-19,19
72,2008,25,2008-12-03,11
72,2008,26,2008-12-17,3
72,2009,1,2009-01-01,19
72,2009,2,2009-01-15,17
72,2009,3,2009-01-29,9
72,2009,4,2009-02-12,7
72,2009,5,2009-02-26,10
72,2009,6,2009-03-12,6
72,2009,7,2009-03-26,11
72,2009,8,2009-04-09,7
72,2009,9,2009-04-23,11
72,2009,10,2009-05-07,5
72,2009,11,2009-05-21,10
72,2009,12,2009-06-04,11
72,2009,13,2009-06-18,17
72,2009,14,2009-07-02,23
72,2009,15,2009-07-16,15
72,2009,16,2009-07-30,25
72,2009,17,2009-08-13,20
72,2009,18,2009-08-27,22
72,2009,19,2009-09-10,9
72,2009,20,2009-09-24,9
72,2009,21,2009-10-08,8
72,2009,22,2009-10-22,27
72,2009,23,2009-11-05,26
72,2009,24,2009-11-19,26
72,2009,25,2009-12-03,18
72,2009,26,2009-12-17,18
72,2010,1,2010-01-01,21
72,2010,2,2010-01-15,11
72,2010,3,2010-01-29,24
72,2010,4,2010-02-12,26
72,2010,5,2010-02-26,28
72,2010,6,2010-03-12,17
72,2010,7,2010-03-26,17
72,2010,8,2010-04-09,11
72,2010,9,2010-04-23,5
72,2010,10,2010-05-07,2
72,2010,11,2010-05-21,2
72,2010,12,2010-06-04,6
72,2010,13,2010-06-18,2
72,2010,14,2010-07-02,9
72,2010,15,2010-07-16,10
72,2010,16,2010-07-30,5
72,2010,17,2010-08-13,22
72,2010,18,2010-08-27,19
72,2010,19,2010-09-10,16
72,2010,20,2010-09-24,23
72,2010,21,2010-10-08,24
72,2010,22,2010-10-22,14
72,2010,23,2010-11-05,17
72,2010,24,2010-11-19,18
72,2010,25,2010-12-03,10
72,2010,26,2010-12-17,2
72,2011,1,2011-01-01,18
72,2011,2,2011-01-15,8
72,2011,3,2011-01-29,9
72,2011,4,2011-02-12,12
72,2011,5,2011-02-26,12
72,2011,6,2011-03-12,5
72,2011,7,2011-03-26,7
72,2011,8,2011-04-09,17
72,2011,9,2011-04-23,20
72,2011,10,2011-05-07,42
72,2011,11,2011-05-21,25
72,2011,12,2011-06-04,33
72,2011,13,2011-06-18,35
72,2011,14,2011-07-02,44
72,2011,15,2011-07-16,38
72,2011,16,2011-07-30,69
72,2011,17,2011-08-13,75
72,2011,18,2011-08-27,42
72,2011,19,2011-09-10,30
72,2011,20,2011-09-24,19
72,2011,21,2011-10-08,28
72,2011,22,2011-10-22,23
72,2011,23,2011-11-05,10
72,2011,24,2011-11-19,15
72,2011,25,2011-12-03,10
72,2011,26,2011-12-17,9
72,2012,1,2012-01-01,14
72,2012,2,2012-01-15,14
72,2012,3,2012-01-29,13
72,2012,4,2012-02-12,23
72,2012,5,2012-02-26,9
72,2012,6,2012-03-12,19
72,2012,7,2012-03-26,10
72,2012,8,2012-04-09,19
72,2012,9,2012-04-23,11
72,2012,10,2012-05-07,6
72,2012,11,2012-05-21,4
72,2012,12,2012-06-04,5
72,2012,13,2012-06-18,12
72,2012,14,2012-07-02,3
72,2012,15,2012-07-16,16
72,2012,16,2012-07-30,10
72,2012,17,2012-08-13,13
72,2012,18,2012-08-27,21
72,2012,19,2012-09-10,15
72,2012,20,2012-09-24,18
72,2012,21,2012-10-08,10
72,2012,22,2012-10-22,21
72,2012,23,2012-11-05,19
72,2012,24,2012-11-19,26
72,2012,25,2012-12-03,18
72,2012,26,2012-12-17,22
72,2013,1,2013-01-01,35
72,2013,2,2013-01-15,29
72,2013,3,2013-01-29,14
72,2013,4,2013-02-12,17
72,2013,5,2013-02-26,7
72,2013,6,2013-03-12,15
72,2013,7,2013-03-26,6
72,2013,8,2013-04-09,11
72,2013,9,2013-04-23,8
72,2013,10,2013-05-07,10
72,2013,11,2013-05-21,6
72,2013,12,2013-06-04,9
72,2013,13,2013-06-18,9
72,2013,14,2013-07-02,13
72,2013,15,2013-07-16,8
72,2013,16,2013-07-30,12
72,2013,17,2013-08-13,14
72,2013,18,2013-08-27,14
72,2013,19,2013-09-10,16
72,2013,20,2013-09-24,20
72,2013,21,2013-10-08,12
72,2013,22,2013-10-22,15
72,2013,23,2013-11-05,13
72,2013,24,2013-11-19,18
72,2013,25,2013-12-03,6
72,2013,26,2013-12-17,3
73,2006,1,2006-01-01,22
73,2006,2,2006-01-15,17
73,2006,3,2006-01-29,14
73,2006,4,2006-02-12,16
73,2006,5,2006-02-26,14
73,2006,6,2006-03-12,19
73,2006,7,2006-03-26,7
73,2006,8,2006-04-09,8
73,2006,9,2006-04-23,10
73,2006,10,2006-05-07,6
73,2006,11,2006-05-21,9
73,2006,12,2006-06-04,18
73,2006,13,2006-06-18,29
73,2006,14,2006-07-02,31
73,2006,15,2006-07-16,23
73,2006,16,2006-07-30,32
73,2006,17,2006-08-13,20
73,2006,18,2006-08-27,19
73,2006,19,2006-09-10,25
73,2006,20,2006-09-24,22
73,2006,21,2006-10-08,35
73,2006,22,2006-10-22,37
73,2006,23,2006-11-05,41
73,2006,24,2006-11-19,32
73,2006,25,2006-12-03,33
73,2006,26,2006-12-17,11
73,2007,1,2007-01-01,20
73,2007,2,2007-01-15,19
73,2007,3,2007-01-29,10
73,2007,4,2007-02-12,10
73,2007,5,2007-02-26,10
73,2007,6,2007-03-12,8
73,2007,7,2007-03-26,9
73,2007,8,2007-04-09,6
73,2007,9,2007-04-23,7
73,2007,10,2007-05-07,12
73,2007,11,2007-05-21,18
73,2007,12,2007-06-04,35
73,2007,13,2007-06-18,49
73,2007,14,2007-07-02,49
73,2007,15,2007-07-16,42
73,2007,16,2007-07-30,38
73,2007,17,2007-08-13,67
73,2007,18,2007-08-27,62
73,2007,19,2007-09-10,80
73,2007,20,2007-09-24,63
73,2007,21,2007-10-08,44
73,2007,22,2007-10-22,70
73,2007,23,2007-11-05,62
73,2007,24,2007-11-19,28
73,2007,25,2007-12-03,42
73,2007,26,2007-12-17,25
73,2008,1,2008-01-01,18
73,2008,2,2008-01-15,24
73,2008,3,2008-01-29,19
73,2008,4,2008-02-12,22
73,2008,5,2008-02-26,18
73,2008,6,2008-03-12,19
73,2008,7,2008-03-26,30
73,2008,8,2008-04-09,29
73,2008,9,2008-04-23,27
73,2008,10,2008-05-07,41
73,2008,11,2008-05-21,75
73,2008,12,2008-06-04,61
73,2008,13,2008-06-18,91
73,2008,14,2008-07-02,105
73,2008,15,2008-07-16,102
73,2008,16,2008-07-30,123
73,2008,17,2008-08-13,128
73,2008,18,2008-08-27,142
73,2008,19,2008-09-10,128
73,2008,20,2008-09-24,79
73,2008,21,2008-10-08,83
73,2008,22,2008-10-22,79
73,2008,23,2008-11-05,74
73,2008,24,2008-11-19,62
73,2008,25,2008-12-03,43
73,2008,26,2008-12-17,32
73,2009,1,2009-01-01,27
73,2009,2,2009-01-15,9
73,2009,3,2009-01-29,22
73,2009,4,2009-02-12,11
73,2009,5,2009-02-26,14
73,2009,6,2009-03-12,9
73,2009,7,2009-03-26,13
73,2009,8,2009-04-09,15
73,2009,9,2009-04-23,6
73,2009,10,2009-05-07,12
73,2009,11,2009-05-21,13
73,2009,12,2009-06-04,12
73,2009,13,2009-06-18,29
73,2009,14,2009-07-02,24
73,2009,15,2009-07-16,47
73,2009,16,2009-07-30,66
73,2009,17,2009-08-13,74
73,2009,18,2009-08-27,58
73,2009,19,2009-09-10,42
73,2009,20,2009-09-24,41
73,2009,21,2009-10-08,42
73,2009,22,2009-10-22,43
73,2009,23,2009-11-05,57
73,2009,24,2009-11-19,25
73,2009,25,2009-12-03,24
73,2009,26,2009-12-17,22
73,2010,1,2010-01-01,30
73,2010,2,2010-01-15,13
73,2010,3,2010-01-29,19
73,2010,4,2010-02-12,27
73,2010,5,2010-02-26,31
73,2010,6,2010-03-12,28
73,2010,7,2010-03-26,12
73,2010,8,2010-04-09,15
73,2010,9,2010-04-23,12
73,2010,10,2010-05-07,10
73,2010,11,2010-05-21,11
73,2010,12,2010-06-04,19
73,2010,13,2010-06-18,17
73,2010,14,2010-07-02,26
73,2010,15,2010-07-16,35
73,2010,16,2010-07-30,49
73,2010,17,2010-08-13,46
73,2010,18,2010-08-27,52
73,2010,19,2010-09-10,86
73,2010,20,2010-09-24,65
73,2010,21,2010-10-08,52
73,2010,22,2010-10-22,72
73,2010,23,2010-11-05,44
73,2010,24,2010-11-19,71
73,2010,25,2010-12-03,55
73,2010,26,2010-12-17,29
73,2011,1,2011-01-01,33
73,2011,2,2011-01-15,27
73,2011,3,2011-01-29,26
73,2011,4,2011-02-12,23
73,2011,5,2011-02-26,27
73,2011,6,2011-03-12,24
73,2011,7,2011-03-26,9
73,2011,8,2011-04-09,18
73,2011,9,2011-04-23,21
73,2011,10,2011-05-07,31
73,2011,11,2011-05-21,41
73,2011,12,2011-06-04,42
73,2011,13,2011-06-18,60
73,2011,14,2011-07-02,79
73,2011,15,2011-07-16,75
73,2011,16,2011-07-30,56
73,2011,17,2011-08-13,65
73,2011,18,2011-08-27,54
73,2011,19,2011-09-10,42
73,2011,20,2011-09-24,52
73,2011,21,2011-10-08,46
73,2011,22,2011-10-22,55
73,2011,23,2011-11-05,47
73,2011,24,2011-11-19,30
73,2011,25,2011-12-03,26
73,2011,26,2011-12-17,12
73,2012,1,2012-01-01,20
73,2012,2,2012-01-15,20
73,2012,3,2012-01-29,5
73,2012,4,2012-02-12,8
73,2012,5,2012-02-26,14
73,2012,6,2012-03-12,14
73,2012,7,2012-03-26,9
73,2012,8,2012-04-09,13
73,2012,9,2012-04-23,11
73,2012,10,2012-05-07,7
73,2012,11,2012-05-21,12
73,2012,12,2012-06-04,10
73,2012,13,2012-06-18,28
73,2012,14,2012-07-02,23
73,2012,15,2012-07-16,11
73,2012,16,2012-07-30,30
73,2012,17,2012-08-13,32
73,2012,18,2012-08-27,47
73,2012,19,2012-09-10,65
73,2012,20,2012-09-24,48
73,2012,21,2012-10-08,51
73,2012,22,2012-10-22,51
73,2012,23,2012-11-05,41
73,2012,24,2012-11-19,52
73,2012,25,2012-12-03,50
73,2012,26,2012-12-17,23
73,2013,1,2013-01-01,42
73,2013,2,2013-01-15,40
73,2013,3,2013-01-29,38
73,2013,4,2013-02-12,40
73,2013,5,2013-02-26,50
73,2013,6,2013-03-12,24
73,2013,7,2013-03-26,40
73,2013,8,2013-04-09,30
73,2013,9,2013-04-23,17
73,2013,10,2013-05-07,9
73,2013,11,2013-05-21,8
73,2013,12,2013-06-04,10
73,2013,13,2013-06-18,9
73,2013,14,2013-07-02,18
73,2013,15,2013-07-16,36
73,2013,16,2013-07-30,62
73,2013,17,2013-08-13,56
73,2013,18,2013-08-27,46
73,2013,19,2013-09-10,45
73,2013,20,2013-09-24,25
73,2013,21,2013-10-08,27
73,2013,22,2013-10-22,23
73,2013,23,2013-11-05,23
73,2013,24,2013-11-19,17
73,2013,25,2013-12-03,16
73,2013,26,2013-12-17,7
74,2006,1,2006-01-01,18
74,2006,2,2006-01-15,16
74,2006,3,2006-01-29,8
74,2006,4,2006-02-12,9
74,2006,5,2006-02-26,23
74,2006,6,2006-03-12,15
74,2006,7,2006-03-26,18
74,2006,8,2006-04-09,11
74,2006,9,2006-04-23,7
74,2006,10,2006-05-07,1
74,2006,11,2006-05-21,5
74,2006,12,2006-06-04,0
74,2006,13,2006-06-18,3
74,2006,14,2006-07-02,4
74,2006,15,2006-07-16,18
74,2006,16,2006-07-30,19
74,2006,17,2006-08-13,21
74,2006,18,2006-08-27,18
74,2006,19,2006-09-10,11
74,2006,20,2006-09-24,10
74,2006,21,2006-10-08,4
74,2006,22,2006-10-22,11
74,2006,23,2006-11-05,16
74,2006,24,2006-11-19,8
74,2006,25,2006-12-03,14
74,2006,26,2006-12-17,7
74,2007,1,2007-01-01,34
74,2007,2,2007-01-15,39
74,2007,3,2007-01-29,19
74,2007,4,2007-02-12,13
74,2007,5,2007-02-26,21
74,2007,6,2007-03-12,14
74,2007,7,2007-03-26,11
74,2007,8,2007-04-09,17
74,2007,9,2007-04-23,6
74,2007,10,2007-05-07,7
74,2007,11,2007-05-21,25
74,2007,12,2007-06-04,42
74,2007,13,2007-06-18,31
74,2007,14,2007-07-02,33
74,2007,15,2007-07-16,46
74,2007,16,2007-07-30,60
74,2007,17,2007-08-13,79
74,2007,18,2007-08-27,45
74,2007,19,2007-09-10,60
74,2007,20,2007-09-24,33
74,2007,21,2007-10-08,38
74,2007,22,2007-10-22,46
74,2007,23,2007-11-05,32
74,2007,24,2007-11-19,29
74,2007,25,2007-12-03,38
74,2007,26,2007-12-17,12
74,2008,1,2008-01-01,19
74,2008,2,2008-01-15,15
74,2008,3,2008-01-29,23
74,2008,4,2008-02-12,10
74,2008,5,2008-02-26,19
74,2008,6,2008-03-12,27
74,2008,7,2008-03-26,23
74,2008,8,2008-04-09,20
74,2008,9,2008-04-23,35
74,2008,10,2008-05-07,26
74,2008,11,2008-05-21,17
74,2008,12,2008-06-04,26
74,2008,13,2008-06-18,36
74,2008,14,2008-07-02,43
74,2008,15,2008-07-16,39
74,2008,16,2008-07-30,32
74,2008,17,2008-08-13,28
74,2008,18,2008-08-27,46
74,2008,19,2008-09-10,45
74,2008,20,2008-09-24,44
74,2008,21,2008-10-08,57
74,2008,22,2008-10-22,59
74,2008,23,2008-11-05,48
74,2008,24,2008-11-19,33
74,2008,25,2008-12-03,23
74,2008,26,2008-12-17,21
74,2009,1,2009-01-01,22
74,2009,2,2009-01-15,6
74,2009,3,2009-01-29,7
74,2009,4,2009-02-12,7
74,2009,5,2009-02-26,14
74,2009,6,2009-03-12,2
74,2009,7,2009-03-26,5
74,2009,8,2009-04-09,2
74,2009,9,2009-04-23,4
74,2009,10,2009-05-07,5
74,2009,11,2009-05-21,4
74,2009,12,2009-06-04,5
74,2009,13,2009-06-18,6
74,2009,14,2009-07-02,4
74,2009,15,2009-07-16,24
74,2009,16,2009-07-30,9
74,2009,17,2009-08-13,15
74,2009,18,2009-08-27,6
74,2009,19,2009-09-10,15
74,2009,20,2009-09-24,19
74,2009,21,2009-10-08,13
74,2009,22,2009-10-22,18
74,2009,23,2009-11-05,27
74,2009,24,2009-11-19,25
74,2009,25,2009-12-03,23
74,2009,26,2009-12-17,13
74,2010,1,2010-01-01,42
74,2010,2,2010-01-15,28
74,2010,3,2010-01-29,31
74,2010,4,2010-02-12,17
74,2010,5,2010-02-26,18
74,2010,6,2010-03-12,13
74,2010,7,2010-03-26,11
74,2010,8,2010-04-09,10
74,2010,9,2010-04-23,5
74,2010,10,2010-05-07,4
74,2010,11,2010-05-21,6
74,2010,12,2010-06-04,5
74,2010,13,2010-06-18,12
74,2010,14,2010-07-02,15
74,2010,15,2010-07-16,22
74,2010,16,2010-07-30,22
74,2010,17,2010-08-13,16
74,2010,18,2010-08-27,24
74,2010,19,2010-09-10,26
74,2010,20,2010-09-24,11
74,2010,21,2010-10-08,15
74,2010,22,2010-10-22,17
74,2010,23,2010-11-05,28
74,2010,24,2010-11-19,36
74,2010,25,2010-12-03,22
74,2010,26,2010-12-17,18
74,2011,1,2011-01-01,20
74,2011,2,2011-01-15,19
74,2011,3,2011-01-29,19
74,2011,4,2011-02-12,22
74,2011,5,2011-02-26,24
74,2011,6,2011-03-12,18
74,2011,7,2011-03-26,15
74,2011,8,2011-04-09,11
74,2011,9,2011-04-23,13
74,2011,10,2011-05-07,37
74,2011,11,2011-05-21,42
74,2011,12,2011-06-04,33
74,2011,13,2011-06-18,27
74,2011,14,2011-07-02,31
74,2011,15,2011-07-16,44
74,2011,16,2011-07-30,48
74,2011,17,2011-08-13,49
74,2011,18,2011-08-27,30
74,2011,19,2011-09-10,51
74,2011,20,2011-09-24,29
74,2011,21,2011-10-08,33
74,2011,22,2011-10-22,35
74,2011,23,2011-11-05,41
74,2011,24,2011-11-19,19
74,2011,25,2011-12-03,25
74,2011,26,2011-12-17,13
74,2012,1,2012-01-01,22
74,2012,2,2012-01-15,17
74,2012,3,2012-01-29,22
74,2012,4,2012-02-12,8
74,2012,5,2012-02-26,15
74,2012,6,2012-03-12,13
74,2012,7,2012-03-26,10
74,2012,8,2012-04-09,8
74,2012,9,2012-04-23,13
74,2012,10,2012-05-07,18
74,2012,11,2012-05-21,18
74,2012,12,2012-06-04,13
74,2012,13,2012-06-18,13
74,2012,14,2012-07-02,17
74,2012,15,2012-07-16,26
74,2012,16,2012-07-30,20
74,2012,17,2012-08-13,31
74,2012,18,2012-08-27,30
74,2012,19,2012-09-10,23
74,2012,20,2012-09-24,37
74,2012,21,2012-10-08,49
74,2012,22,2012-10-22,52
74,2012,23,2012-11-05,53
74,2012,24,2012-11-19,49
74,2012,25,2012-12-03,50
74,2012,26,2012-12-17,39
74,2013,1,2013-01-01,39
74,2013,2,2013-01-15,30
74,2013,3,2013-01-29,28
74,2013,4,2013-02-12,22
74,2013,5,2013-02-26,16
74,2013,6,2013-03-12,20
74,2013,7,2013-03-26,11
74,2013,8,2013-04-09,10
74,2013,9,2013-04-23,12
74,2013,10,2013-05-07,5
74,2013,11,2013-05-21,10
74,2013,12,2013-06-04,5
74,2013,13,2013-06-18,9
74,2013,14,2013-07-02,14
74,2013,15,2013-07-16,29
74,2013,16,2013-07-30,24
74,2013,17,2013-08-13,30
74,2013,18,2013-08-27,29
74,2013,19,2013-09-10,19
74,2013,20,2013-09-24,18
74,2013,21,2013-10-08,30
74,2013,22,2013-10-22,23
74,2013,23,2013-11-05,23
74,2013,24,2013-11-19,20
74,2013,25,2013-12-03,12
74,2013,26,2013-12-17,11
75,2006,1,2006-01-01,6
75,2006,2,2006-01-15,4
75,2006,3,2006-01-29,2
75,2006,4,2006-02-12,4
75,2006,5,2006-02-26,2
75,2006,6,2006-03-12,3
75,2006,7,2006-03-26,2
75,2006,8,2006-04-09,3
75,2006,9,2006-04-23,3
75,2006,10,2006-05-07,8
75,2006,11,2006-05-21,3
75,2006,12,2006-06-04,3
75,2006,13,2006-06-18,3
75,2006,14,2006-07-02,4
75,2006,15,2006-07-16,7
75,2006,16,2006-07-30,6
75,2006,17,2006-08-13,5
75,2006,18,2006-08-27,6
75,2006,19,2006-09-10,8
75,2006,20,2006-09-24,6
75,2006,21,2006-10-08,5
75,2006,22,2006-10-22,5
75,2006,23,2006-11-05,5
75,2006,24,2006-11-19,6
75,2006,25,2006-12-03,3
75,2006,26,2006-12-17,4
75,2007,1,2007-01-01,3
75,2007,2,2007-01-15,2
75,2007,3,2007-01-29,2
75,2007,4,2007-02-12,2
75,2007,5,2007-02-26,4
75,2007,6,2007-03-12,5
75,2007,7,2007-03-26,3
75,2007,8,2007-04-09,2
75,2007,9,2007-04-23,6
75,2007,10,2007-05-07,1
75,2007,11,2007-05-21,5
75,2007,12,2007-06-04,15
75,2007,13,2007-06-18,14
75,2007,14,2007-07-02,7
75,2007,15,2007-07-16,8
75,2007,16,2007-07-30,14
75,2007,17,2007-08-13,20
75,2007,18,2007-08-27,14
75,2007,19,2007-09-10,19
75,2007,20,2007-09-24,13
75,2007,21,2007-10-08,17
75,2007,22,2007-10-22,17
75,2007,23,2007-11-05,18
75,2007,24,2007-11-19,13
75,2007,25,2007-12-03,10
75,2007,26,2007-12-17,12
75,2008,1,2008-01-01,9
75,2008,2,2008-01-15,1
75,2008,3,2008-01-29,1
75,2008,4,2008-02-12,0
75,2008,5,2008-02-26,3
75,2008,6,2008-03-12,3
75,2008,7,2008-03-26,2
75,2008,8,2008-04-09,3
75,2008,9,2008-04-23,3
75,2008,10,2008-05-07,6
75,2008,11,2008-05-21,3
75,2008,12,2008-06-04,5
75,2008,13,2008-06-18,9
75,2008,14,2008-07-02,7
75,2008,15,2008-07-16,5
75,2008,16,2008-07-30,11
75,2008,17,2008-08-13,7
75,2008,18,2008-08-27,6
75,2008,19,2008-09-10,4
75,2008,20,2008-09-24,3
75,2008,21,2008-10-08,2
75,2008,22,2008-10-22,3
75,2008,23,2008-11-05,1
75,2008,24,2008-11-19,1
75,2008,25,2008-12-03,2
75,2008,26,2008-12-17,0
75,2009,1,2009-01-01,1
75,2009,2,2009-01-15,0
75,2009,3,2009-01-29,0
75,2009,4,2009-02-12,1
75,2009,5,2009-02-26,1
75,2009,6,2009-03-12,1
75,2009,7,2009-03-26,1
75,2009,8,2009-04-09,3
75,2009,9,2009-04-23,2
75,2009,10,2009-05-07,3
75,2009,11,2009-05-21,0
75,2009,12,2009-06-04,1
75,2009,13,2009-06-18,0
75,2009,14,2009-07-02,4
75,2009,15,2009-07-16,1
75,2009,16,2009-07-30,2
75,2009,17,2009-08-13,3
75,2009,18,2009-08-27,4
75,2009,19,2009-09-10,1
75,2009,20,2009-09-24,2
75,2009,21,2009-10-08,1
75,2009,22,2009-10-22,1
75,2009,23,2009-11-05,0
75,2009,24,2009-11-19,2
75,2009,25,2009-12-03,0
75,2009,26,2009-12-17,0
75,2010,1,2010-01-01,0
75,2010,2,2010-01-15,0
75,2010,3,2010-01-29,1
75,2010,4,2010-02-12,4
75,2010,5,2010-02-26,0
75,2010,6,2010-03-12,3
75,2010,7,2010-03-26,0
75,2010,8,2010-04-09,1
75,2010,9,2010-04-23,0
75,2010,10,2010-05-07,2
75,2010,11,2010-05-21,0
75,2010,12,2010-06-04,1
75,2010,13,2010-06-18,0
75,2010,14,2010-07-02,2
75,2010,15,2010-07-16,0
75,2010,16,2010-07-30,0
75,2010,17,2010-08-13,3
75,2010,18,2010-08-27,4
75,2010,19,2010-09-10,2
75,2010,20,2010-09-24,0
75,2010,21,2010-10-08,0
75,2010,22,2010-10-22,0
75,2010,23,2010-11-05,4
75,2010,24,2010-11-19,1
75,2010,25,2010-12-03,0
75,2010,26,2010-12-17,3
75,2011,1,2011-01-01,2
75,2011,2,2011-01-15,1
75,2011,3,2011-01-29,0
75,2011,4,2011-02-12,2
75,2011,5,2011-02-26,0
75,2011,6,2011-03-12,0
75,2011,7,2011-03-26,1
75,2011,8,2011-04-09,2
75,2011,9,2011-04-23,5
75,2011,10,2011-05-07,4
75,2011,11,2011-05-21,12
75,2011,12,2011-06-04,10
75,2011,13,2011-06-18,3
75,2011,14,2011-07-02,9
75,2011,15,2011-07-16,15
75,2011,16,2011-07-30,13
75,2011,17,2011-08-13,5
75,2011,18,2011-08-27,7
75,2011,19,2011-09-10,7
75,2011,20,2011-09-24,2
75,2011,21,2011-10-08,1
75,2011,22,2011-10-22,4
75,2011,23,2011-11-05,6
75,2011,24,2011-11-19,3
75,2011,25,2011-12-03,1
75,2011,26,2011-12-17,2
75,2012,1,2012-01-01,2
75,2012,2,2012-01-15,5
75,2012,3,2012-01-29,2
75,2012,4,2012-02-12,4
75,2012,5,2012-02-26,0
75,2012,6,2012-03-12,0
75,2012,7,2012-03-26,3
75,2012,8,2012-04-09,0
75,2012,9,2012-04-23,2
75,2012,10,2012-05-07,2
75,2012,11,2012-05-21,1
75,2012,12,2012-06-04,1
75,2012,13,2012-06-18,1
75,2012,14,2012-07-02,3
75,2012,15,2012-07-16,1
75,2012,16,2012-07-30,4
75,2012,17,2012-08-13,1
75,2012,18,2012-08-27,3
75,2012,19,2012-09-10,1
75,2012,20,2012-09-24,4
75,2012,21,2012-10-08,3
75,2012,22,2012-10-22,4
75,2012,23,2012-11-05,5
75,2012,24,2012-11-19,6
75,2012,25,2012-12-03,5
75,2012,26,2012-12-17,3
75,2013,1,2013-01-01,1
75,2013,2,2013-01-15,1
75,2013,3,2013-01-29,5
75,2013,4,2013-02-12,2
75,2013,5,2013-02-26,6
75,2013,6,2013-03-12,6
75,2013,7,2013-03-26,2
75,2013,8,2013-04-09,4
75,2013,9,2013-04-23,2
75,2013,10,2013-05-07,1
75,2013,11,2013-05-21,2
75,2013,12,2013-06-04,0
75,2013,13,2013-06-18,0
75,2013,14,2013-07-02,4
75,2013,15,2013-07-16,1
75,2013,16,2013-07-30,3
75,2013,17,2013-08-13,3
75,2013,18,2013-08-27,2
75,2013,19,2013-09-10,2
75,2013,20,2013-09-24,5
75,2013,21,2013-10-08,6
75,2013,22,2013-10-22,4
75,2013,23,2013-11-05,5
75,2013,24,2013-11-19,2
75,2013,25,2013-12-03,0
75,2013,26,2013-12-17,0
76,2006,1,2006-01-01,8
76,2006,2,2006-01-15,5
76,2006,3,2006-01-29,12
76,2006,4,2006-02-12,7
76,2006,5,2006-02-26,13
76,2006,6,2006-03-12,8
76,2006,7,2006-03-26,9
76,2006,8,2006-04-09,16
76,2006,9,2006-04-23,13
76,2006,10,2006-05-07,12
76,2006,11,2006-05-21,16
76,2006,12,2006-06-04,8
76,2006,13,2006-06-18,10
76,2006,14,2006-07-02,7
76,2006,15,2006-07-16,6
76,2006,16,2006-07-30,7
76,2006,17,2006-08-13,15
76,2006,18,2006-08-27,17
76,2006,19,2006-09-10,1
76,2006,20,2006-09-24,7
76,2006,21,2006-10-08,2
76,2006,22,2006-10-22,2
76,2006,23,2006-11-05,2
76,2006,24,2006-11-19,0
76,2006,25,2006-12-03,1
76,2006,26,2006-12-17,0
76,2007,1,2007-01-01,0
76,2007,2,2007-01-15,0
76,2007,3,2007-01-29,1
76,2007,4,2007-02-12,2
76,2007,5,2007-02-26,0
76,2007,6,2007-03-12,2
76,2007,7,2007-03-26,2
76,2007,8,2007-04-09,6
76,2007,9,2007-04-23,2
76,2007,10,2007-05-07,7
76,2007,11,2007-05-21,9
76,2007,12,2007-06-04,13
76,2007,13,2007-06-18,17
76,2007,14,2007-07-02,16
76,2007,15,2007-07-16,11
76,2007,16,2007-07-30,10
76,2007,17,2007-08-13,9
76,2007,18,2007-08-27,4
76,2007,19,2007-09-10,11
76,2007,20,2007-09-24,7
76,2007,21,2007-10-08,5
76,2007,22,2007-10-22,10
76,2007,23,2007-11-05,14
76,2007,24,2007-11-19,8
76,2007,25,2007-12-03,12
76,2007,26,2007-12-17,8
76,2008,1,2008-01-01,3
76,2008,2,2008-01-15,6
76,2008,3,2008-01-29,9
76,2008,4,2008-02-12,5
76,2008,5,2008-02-26,3
76,2008,6,2008-03-12,4
76,2008,7,2008-03-26,5
76,2008,8,2008-04-09,3
76,2008,9,2008-04-23,5
76,2008,10,2008-05-07,2
76,2008,11,2008-05-21,11
76,2008,12,2008-06-04,20
76,2008,13,2008-06-18,13
76,2008,14,2008-07-02,21
76,2008,15,2008-07-16,33
76,2008,16,2008-07-30,11
76,2008,17,2008-08-13,21
76,2008,18,2008-08-27,13
76,2008,19,2008-09-10,9
76,2008,20,2008-09-24,5
76,2008,21,2008-10-08,6
76,2008,22,2008-10-22,6
76,2008,23,2008-11-05,5
76,2008,24,2008-11-19,3
76,2008,25,2008-12-03,4
76,2008,26,2008-12-17,3
76,2009,1,2009-01-01,3
76,2009,2,2009-01-15,0
76,2009,3,2009-01-29,4
76,2009,4,2009-02-12,3
76,2009,5,2009-02-26,5
76,2009,6,2009-03-12,5
76,2009,7,2009-03-26,5
76,2009,8,2009-04-09,4
76,2009,9,2009-04-23,10
76,2009,10,2009-05-07,7
76,2009,11,2009-05-21,8
76,2009,12,2009-06-04,6
76,2009,13,2009-06-18,15
76,2009,14,2009-07-02,13
76,2009,15,2009-07-16,7
76,2009,16,2009-07-30,17
76,2009,17,2009-08-13,11
76,2009,18,2009-08-27,12
76,2009,19,2009-09-10,6
76,2009,20,2009-09-24,8
76,2009,21,2009-10-08,6
76,2009,22,2009-10-22,13
76,2009,23,2009-11-05,6
76,2009,24,2009-11-19,8
76,2009,25,2009-12-03,9
76,2009,26,2009-12-17,8
76,2010,1,2010-01-01,9
