0.000000,0.000000,0.000000,380.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,402.000000,23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,240.000000,141.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,17.000000,256.000000,2.000000,3.000000,9.000000,0.000000,0.000000,0.000000
0.000000,0.000000,240.000000,6.000000,12.000000,16.000000,2.000000,0.000000,0.000000,0.000000
0.000000,68.000000,99.000000,70.000000,9.000000,2.000000,4.000000,0.000000,0.000000,0.000000
0.000000,4.000000,172.000000,17.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,43.000000,142.000000,16.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,65.000000,123.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,38.000000,92.000000,10.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,49.000000,142.000000,6.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,131.000000,111.000000,13.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.000000
0.000000,136.000000,252.000000,0.000000,42.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,170.000000,0.000000,391.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,471.000000,26.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,142.000000,337.000000,24.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,243.000000,380.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,282.000000,405.000000,83.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.000000,139.000000,363.000000,337.000000,17.000000,3.000000,1.000000,0.000000,0.000000,0.000000
0.000000,16.000000,1044.000000,103.000000,20.000000,2.000000,0.000000,0.000000,0.000000,0.000000
0.000000,518.000000,770.000000,68.000000,8.000000,0.000000,0.000000,0.000000,0.000000,1.000000
0.000000,407.000000,687.000000,118.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,573.000000,830.000000,33.000000,8.000000,2.000000,0.000000,0.000000,0.000000,0.000000
1.000000,440.000000,1028.000000,65.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,608.000000,1813.000000,139.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1094.000000,3022.000000,0.000000,156.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,1858.000000,0.000000,3951.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,4301.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,749.000000,370.000000,32.000000,0.000000,14.000000,0.000000,2.000000,1.000000,1.000000
0.000000,195.000000,507.000000,37.000000,3.000000,0.000000,9.000000,0.000000,3.000000,0.000000
0.000000,125.000000,307.000000,5.000000,0.000000,14.000000,0.000000,0.000000,0.000000,0.000000
0.000000,115.000000,224.000000,0.000000,34.000000,0.000000,2.000000,0.000000,0.000000,0.000000
0.000000,65.000000,0.000000,395.000000,3.000000,5.000000,2.000000,0.000000,0.000000,0.000000
0.000000,0.000000,242.000000,11.000000,6.000000,2.000000,0.000000,0.000000,0.000000,0.000000
0.000000,29.000000,73.000000,12.000000,3.000000,2.000000,0.000000,0.000000,0.000000,0.000000
0.000000,15.000000,84.000000,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,20.000000,44.000000,9.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,9.000000,40.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,15.000000,23.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,11.000000,43.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,15.000000,51.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,22.000000,60.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,33.000000,157.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,47.000000,185.000000,13.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,68.000000,203.000000,13.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,63.000000,231.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,65.000000,213.000000,12.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,51.000000,118.000000,104.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,283.000000,19.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000
0.000000,139.000000,193.000000,0.000000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,50.000000,0.000000,600.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,556.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
